Altitude,Latitude,Longitude,Course,HorizontalAccuracy,Lifespan,Speed,Timestamp,Type,VerticalAccuracy,
22,50.867676,-1.224996,95,5,30,26.27,1412580398.105,1,4,
21,50.867643,-1.224629,95,5,30,25.709999,1412580399.098,1,4,
21,50.867629,-1.224266,95,5,30,26.09,1412580400.091,1,4,
21,50.867598,-1.223901,95,5,30,24.58,1412580401.103,1,4,
21,50.867571,-1.223559,95,5,30,24.65,1412580402.107,1,4,
22,50.867549,-1.223199,94,5,30,24.889999,1412580403.092,1,4,
21,50.867538,-1.222844,94,5,30,25.42,1412580404.093,1,6,
21,50.867534,-1.222467,92,5,30,25.07,1412580405.102,1,6,
22,50.867523,-1.222132,91,5,30,24.709999,1412580406.112,1,6,
23,50.867514,-1.221804,91,5,30,24.719999,1412580407.117,1,6,
24,50.867516,-1.221475,91,5,30,24.280001,1412580408.11,1,6,
24,50.8675,-1.221144,90,5,30,23.809999,1412580409.089,1,6,
25,50.867488,-1.220808,90,5,30,23.870001,1412580410.094,1,6,
27,50.867501,-1.220451,90,5,30,24.68,1412580411.12,1,4,
27,50.86748,-1.220127,90,5,30,24.09,1412580412.108,1,4,
27,50.867461,-1.219798,90,5,30,24,1412580413.091,1,4,
28,50.867443,-1.219462,90,5,30,24.040001,1412580414.092,1,4,
28,50.867441,-1.219126,90,5,30,23.18,1412580415.105,1,4,
29,50.867438,-1.218778,90,5,30,23.950001,1412580416.119,1,4,
30,50.867439,-1.218447,87,5,30,24.4,1412580417.117,1,4,
31,50.867449,-1.218106,87,5,30,23.809999,1412580418.099,1,4,
31,50.867459,-1.217777,87,5,30,23.73,1412580419.09,1,4,
32,50.867474,-1.217399,87,5,30,25.67,1412580420.105,1,4,
32,50.867496,-1.217049,86,5,30,24.799999,1412580421.119,1,4,
34,50.867522,-1.216693,86,5,30,25.219999,1412580422.105,1,4,
34,50.867525,-1.216338,86,5,30,24.23,1412580423.089,1,4,
35,50.867554,-1.215993,86,5,30,24.32,1412580424.09,1,4,
36,50.867574,-1.215649,86,5,30,24.17,1412580425.103,1,4,
37,50.867575,-1.215361,86,5,30,23.59,1412580426.12,1,4,
38,50.86759,-1.215002,86,5,30,24.48,1412580427.103,1,4,
39,50.867621,-1.214644,86,5,30,24.66,1412580428.083,1,4,
39,50.867616,-1.214325,86,5,30,24.299999,1412580429.094,1,4,
40,50.867627,-1.213976,86,5,30,24.200001,1412580430.098,1,4,
41,50.86764,-1.213638,86,5,30,24.1,1412580431.11,1,4,
41,50.867658,-1.213294,86,5,30,24.24,1412580432.095,1,4,
42,50.867663,-1.212942,86,5,30,24.26,1412580433.085,1,3,
42,50.867686,-1.212605,86,5,30,24.129999,1412580434.097,1,4,
43,50.867699,-1.212295,86,5,30,22.879999,1412580435.1,1,4,
43,50.867704,-1.211959,86,5,30,23.530001,1412580436.113,1,4,
44,50.867736,-1.211596,85,5,30,24.799999,1412580437.101,1,4,
44,50.867752,-1.211234,86,5,30,24.76,1412580438.09,1,4,
45,50.867789,-1.210873,86,5,30,24.41,1412580439.089,1,4,
45,50.867822,-1.21052,86,5,30,24.24,1412580440.101,1,6,
46,50.86784,-1.210159,85,5,30,24.34,1412580441.117,1,6,
46,50.867863,-1.209815,86,10,30,24.34,1412580442.093,1,6,
47,50.867859,-1.209477,86,5,30,23.969999,1412580443.064,1,6,
47,50.867856,-1.209127,85,5,30,23.92,1412580444.075,1,4,
47,50.867858,-1.20878,85,5,30,23.65,1412580445.085,1,4,
47,50.867863,-1.208441,86,5,30,23.58,1412580446.09,1,4,
47,50.867879,-1.208096,86,5,30,23.76,1412580447.087,1,4,
47,50.867894,-1.207755,86,5,30,23.700001,1412580448.086,1,3,
47,50.867909,-1.207417,86,5,30,23.440001,1412580449.086,1,3,
47,50.867925,-1.207068,86,5,30,23.559999,1412580450.089,1,3,
46,50.867941,-1.206732,86,5,30,23.57,1412580451.089,1,3,
47,50.867952,-1.206385,86,5,30,23.889999,1412580452.079,1,3,
48,50.867962,-1.206027,86,5,30,23.959999,1412580453.096,1,3,
47,50.867977,-1.205684,86,5,30,24.26,1412580454.086,1,3,
47,50.867986,-1.205335,86,5,30,24.4,1412580455.088,1,3,
46,50.867997,-1.204989,86,5,30,24.110001,1412580456.088,1,3,
45,50.868017,-1.204648,86,5,30,23.780001,1412580457.086,1,3,
44,50.868029,-1.204325,86,5,30,22.879999,1412580458.088,1,3,
43,50.86804,-1.204013,86,5,30,21.26,1412580459.088,1,3,
43,50.868044,-1.203725,87,5,30,20.24,1412580460.09,1,3,
42,50.868068,-1.203474,87,5,30,19.610001,1412580461.093,1,3,
41,50.868089,-1.20322,88,5,30,19.129999,1412580462.137,1,3,
41,50.868103,-1.202949,88,5,30,19.059999,1412580463.123,1,3,
41,50.868107,-1.202682,88,5,30,18.940001,1412580464.063,1,3,
40,50.868117,-1.20242,88,5,30,18.969999,1412580465.084,1,3,
40,50.868124,-1.202153,88,5,30,18.99,1412580466.074,1,3,
40,50.868129,-1.201879,88,5,30,19.110001,1412580467.068,1,3,
39,50.868133,-1.201604,88,5,30,19.280001,1412580468.063,1,3,
38,50.868136,-1.20132,88,5,30,19.450001,1412580469.078,1,3,
38,50.868146,-1.201041,88,5,30,19.540001,1412580470.06,1,3,
37,50.868148,-1.200769,88,5,30,18.99,1412580471.078,1,3,
37,50.868139,-1.200485,88,5,30,19.1,1412580472.09,1,3,
36,50.868129,-1.20025,89,5,30,16.85,1412580473.074,1,3,
35,50.868135,-1.200023,89,5,30,16.26,1412580474.085,1,3,
35,50.868134,-1.199781,89,5,30,16.42,1412580475.084,1,3,
34,50.868135,-1.199533,90,5,30,16.950001,1412580476.092,1,3,
34,50.868129,-1.199295,90,5,30,16.879999,1412580477.112,1,3,
34,50.868129,-1.19904,90,5,30,16.870001,1412580478.135,1,3,
33,50.868135,-1.19882,90,5,30,16.4,1412580479.133,1,3,
33,50.868136,-1.198591,90,5,30,16.379999,1412580480.159,1,3,
32,50.868141,-1.198417,90,5,30,13.99,1412580481.147,1,3,
31,50.868148,-1.198232,91,5,30,12.42,1412580482.114,1,3,
30,50.868153,-1.198071,91,5,30,11.76,1412580483.076,1,3,
30,50.868153,-1.197923,91,5,30,11.18,1412580484.081,1,3,
30,50.868151,-1.197777,91,5,30,11.01,1412580485.068,1,4,
29,50.868163,-1.197599,91,5,30,11.02,1412580486.071,1,4,
29,50.86816,-1.19746,91,5,30,10.07,1412580487.07,1,3,
28,50.868167,-1.19731,91,5,30,9.54,1412580488.073,1,3,
28,50.868168,-1.197176,91,5,30,8.8,1412580489.081,1,3,
28,50.868163,-1.197057,91,5,30,8.19,1412580490.076,1,3,
28,50.868167,-1.196933,91,5,30,7.88,1412580491.075,1,3,
27,50.868167,-1.196828,91,5,30,7.48,1412580492.081,1,3,
27,50.868154,-1.19671,91,5,30,7.18,1412580493.094,1,3,
27,50.868145,-1.196607,91,5,30,7.3,1412580494.123,1,3,
27,50.868134,-1.196503,91,5,30,7.45,1412580495.116,1,3,
27,50.868129,-1.196394,91,5,30,7.24,1412580496.16,1,3,
27,50.868126,-1.196288,91,5,30,7.13,1412580497.17,1,3,
26,50.86813,-1.196185,91,5,30,7.3,1412580498.09,1,3,
26,50.868137,-1.196067,91,5,30,7.53,1412580499.112,1,3,
26,50.868129,-1.195952,91,5,30,7.79,1412580500.083,1,3,
26,50.868127,-1.195851,91,5,30,7.74,1412580501.076,1,3,
25,50.868127,-1.195746,91,5,30,7.79,1412580502.09,1,3,
25,50.868121,-1.19562,91,5,30,7.88,1412580503.094,1,3,
25,50.868126,-1.195524,91,5,30,7.76,1412580504.086,1,3,
25,50.86812,-1.195398,91,5,30,7.9,1412580505.083,1,3,
25,50.868117,-1.195288,91,5,30,7.73,1412580506.083,1,4,
25,50.868109,-1.195175,91,5,30,8.18,1412580507.085,1,3,
25,50.868108,-1.195058,91,5,30,8.23,1412580508.104,1,3,
24,50.868089,-1.194949,91,5,30,7.92,1412580509.134,1,3,
24,50.868087,-1.194847,93,5,30,7.79,1412580510.119,1,3,
24,50.868078,-1.19473,93,5,30,8.31,1412580511.11,1,3,
24,50.868084,-1.1946,93,5,30,8.5,1412580512.118,1,3,
24,50.868075,-1.194477,93,5,30,9.29,1412580513.124,1,3,
24,50.86807,-1.194349,93,5,30,9.25,1412580514.135,1,3,
23,50.868052,-1.194223,93,5,30,9.72,1412580515.088,1,3,
23,50.86803,-1.194118,93,5,30,9.98,1412580516.071,1,4,
23,50.868023,-1.193974,93,5,30,10.35,1412580517.085,1,4,
23,50.86802,-1.193826,93,5,30,10.29,1412580518.076,1,4,
23,50.86802,-1.193671,93,5,30,10.14,1412580519.063,1,4,
23,50.868023,-1.193528,93,5,30,10.05,1412580520.092,1,4,
23,50.868009,-1.193398,93,5,30,9.72,1412580521.097,1,3,
23,50.868007,-1.193268,93,5,30,9.9,1412580522.081,1,3,
23,50.867998,-1.193134,93,5,30,10.17,1412580523.098,1,4,
23,50.867987,-1.193007,93,5,30,10.37,1412580524.109,1,4,
22,50.867984,-1.192844,93,5,30,10.36,1412580525.131,1,3,
22,50.867973,-1.192697,93,5,30,10.46,1412580526.153,1,4,
22,50.867975,-1.192542,93,5,30,10.48,1412580527.125,1,4,
22,50.867965,-1.192386,93,5,30,10.69,1412580528.115,1,4,
22,50.867953,-1.19224,94,5,30,10.4,1412580529.091,1,3,
22,50.867953,-1.192095,95,5,30,10.68,1412580530.087,1,3,
22,50.86794,-1.191931,95,5,30,10.95,1412580531.098,1,3,
22,50.867937,-1.191773,95,5,30,11.28,1412580532.125,1,3,
22,50.867926,-1.1916,96,5,30,11.24,1412580533.127,1,3,
22,50.867917,-1.191449,96,5,30,10.75,1412580534.115,1,3,
22,50.867904,-1.191299,95,5,30,10.72,1412580535.155,1,3,
22,50.867892,-1.191157,95,5,30,10.59,1412580536.129,1,3,
22,50.867878,-1.191005,95,5,30,10.42,1412580537.126,1,3,
22,50.867876,-1.190855,96,5,30,10.2,1412580538.167,1,3,
22,50.867861,-1.190696,96,5,30,9.96,1412580539.171,1,3,
22,50.867853,-1.190558,96,5,30,9.87,1412580540.146,1,3,
21,50.867845,-1.190405,96,5,30,9.58,1412580541.145,1,3,
21,50.867848,-1.190263,96,5,30,9.49,1412580542.154,1,4,
21,50.867836,-1.190132,97,5,30,9.31,1412580543.157,1,4,
21,50.867824,-1.190011,97,5,30,9.24,1412580544.156,1,3,
21,50.867813,-1.189869,97,5,30,9.84,1412580545.156,1,3,
21,50.867799,-1.189728,97,5,30,10.42,1412580546.153,1,3,
21,50.867783,-1.189564,97,5,30,10.94,1412580547.153,1,3,
21,50.867781,-1.189398,97,5,30,10.99,1412580548.134,1,3,
21,50.867772,-1.189233,97,5,30,11.68,1412580549.147,1,3,
21,50.86776,-1.189071,97,5,30,11.95,1412580550.151,1,3,
21,50.867743,-1.188901,97,5,30,12.05,1412580551.152,1,3,
21,50.867733,-1.188732,97,5,30,12.04,1412580552.187,1,3,
21,50.867712,-1.188566,97,5,30,12.27,1412580553.141,1,3,
21,50.867698,-1.188386,97,5,30,12.37,1412580554.144,1,3,
21,50.867679,-1.188215,97,5,30,12.92,1412580555.145,1,3,
21,50.867661,-1.188029,97,5,30,12.54,1412580556.152,1,3,
21,50.867643,-1.187844,97,5,30,12.43,1412580557.166,1,3,
21,50.867624,-1.187673,99,5,30,12.41,1412580558.153,1,3,
21,50.867607,-1.187487,99,5,30,12.47,1412580559.159,1,3,
21,50.867589,-1.187308,100,5,30,12.9,1412580560.152,1,3,
21,50.867579,-1.187147,100,5,30,12.78,1412580561.153,1,3,
21,50.867553,-1.186956,100,5,30,12.78,1412580562.129,1,3,
21,50.86753,-1.186776,100,5,30,13.08,1412580563.126,1,3,
21,50.867511,-1.186582,100,5,30,13.16,1412580564.151,1,3,
21,50.867489,-1.186385,100,5,30,13.73,1412580565.163,1,3,
21,50.867461,-1.186183,101,5,30,13.91,1412580566.163,1,3,
21,50.867434,-1.18598,101,5,30,13.7,1412580567.134,1,3,
21,50.867408,-1.185795,101,5,30,13.74,1412580568.137,1,3,
20,50.867389,-1.185612,101,5,30,13.85,1412580569.17,1,3,
20,50.867365,-1.185423,101,5,30,13.74,1412580570.177,1,3,
20,50.867331,-1.185234,101,5,30,13.89,1412580571.145,1,3,
20,50.867303,-1.185028,102,5,30,14.29,1412580572.14,1,3,
21,50.867277,-1.184833,102,5,30,14.61,1412580573.143,1,3,
21,50.867252,-1.184617,102,5,30,14.93,1412580574.119,1,3,
21,50.86722,-1.18443,102,5,30,15.33,1412580575.114,1,3,
20,50.867188,-1.184215,102,5,30,15.33,1412580576.127,1,4,
20,50.867154,-1.183994,103,5,30,15.36,1412580577.145,1,3,
20,50.867119,-1.183769,104,5,30,15.54,1412580578.125,1,3,
20,50.86709,-1.183564,104,5,30,15.57,1412580579.122,1,3,
20,50.867067,-1.183342,104,5,30,15.89,1412580580.135,1,3,
20,50.867035,-1.183116,105,5,30,15.82,1412580581.118,1,3,
20,50.867011,-1.182913,105,5,30,15.42,1412580582.129,1,3,
20,50.866969,-1.182697,105,5,30,14.93,1412580583.15,1,3,
20,50.866932,-1.182505,104,5,30,14.58,1412580584.151,1,3,
19,50.866883,-1.182305,102,5,30,14.15,1412580585.124,1,3,
19,50.86685,-1.182105,106,5,30,13.95,1412580586.108,1,3,
19,50.866828,-1.181928,106,5,30,13.59,1412580587.14,1,3,
19,50.866793,-1.181734,105,5,30,13.91,1412580588.144,1,3,
19,50.866751,-1.181548,106,5,30,13.87,1412580589.162,1,3,
19,50.866717,-1.181364,106,5,30,13.87,1412580590.111,1,3,
19,50.866687,-1.181163,107,5,30,13.75,1412580591.081,1,3,
18,50.86665,-1.180987,107,5,30,13.46,1412580592.106,1,3,
18,50.866603,-1.180797,107,5,30,13.5,1412580593.141,1,3,
18,50.866563,-1.180622,107,5,30,13.15,1412580594.119,1,3,
18,50.866536,-1.180436,107,5,30,12.91,1412580595.088,1,3,
17,50.866487,-1.180276,107,5,30,12.44,1412580596.132,1,3,
17,50.866445,-1.180116,107,5,30,12.05,1412580597.167,1,3,
17,50.866416,-1.179956,107,5,30,11.78,1412580598.089,1,3,
17,50.866389,-1.179809,109,5,30,11.43,1412580599.094,1,4,
16,50.866359,-1.179657,111,5,30,11.67,1412580600.116,1,4,
16,50.866327,-1.179501,110,5,30,11.57,1412580601.155,1,4,
16,50.866293,-1.179346,110,5,30,11.02,1412580602.153,1,4,
16,50.866262,-1.179198,110,5,30,11.39,1412580603.138,1,3,
16,50.866239,-1.179039,110,5,30,11.29,1412580604.129,1,4,
16,50.866207,-1.178885,110,5,30,11.29,1412580605.157,1,4,
15,50.866174,-1.178735,109,5,30,11.32,1412580606.159,1,4,
15,50.866133,-1.17858,109,5,30,10.97,1412580607.12,1,4,
15,50.8661,-1.178435,109,5,30,10.97,1412580608.073,1,6,
15,50.866069,-1.178301,109,5,30,10.51,1412580609.072,1,3,
15,50.866047,-1.178165,110,5,30,10.33,1412580610.09,1,3,
15,50.866018,-1.178034,110,5,30,10.44,1412580611.109,1,3,
15,50.865981,-1.177894,107,5,30,10.5,1412580612.098,1,3,
14,50.865942,-1.177775,110,5,30,9.28,1412580613.096,1,4,
14,50.865911,-1.177656,110,5,30,9.08,1412580614.099,1,3,
14,50.865883,-1.177528,110,5,30,8.58,1412580615.092,1,4,
14,50.865849,-1.177426,111,5,30,7.97,1412580616.108,1,4,
14,50.865831,-1.177331,111,5,30,7.58,1412580617.095,1,3,
14,50.865805,-1.177235,111,5,30,7.44,1412580618.143,1,3,
13,50.865773,-1.177138,111,5,30,7.98,1412580619.137,1,3,
13,50.865746,-1.177034,111,5,30,8.3,1412580620.143,1,3,
13,50.865712,-1.176927,111,5,30,7.54,1412580621.154,1,3,
13,50.865675,-1.176825,112,5,30,8.12,1412580622.15,1,3,
13,50.865636,-1.176733,112,5,30,8.24,1412580623.166,1,3,
13,50.86562,-1.176618,112,5,30,7.64,1412580624.121,1,3,
13,50.865594,-1.176507,112,5,30,8.26,1412580625.116,1,3,
13,50.865568,-1.176397,112,5,30,8.2,1412580626.076,1,3,
13,50.865538,-1.176308,112,5,30,8.67,1412580627.074,1,4,
12,50.865515,-1.176194,112,5,30,9.21,1412580628.082,1,4,
13,50.86547,-1.176055,113,5,30,9.62,1412580629.098,1,4,
13,50.865435,-1.175923,113,5,30,9.6,1412580630.08,1,4,
13,50.865395,-1.175807,113,5,30,10.04,1412580631.075,1,4,
13,50.865375,-1.175686,113,5,30,10.02,1412580632.096,1,4,
12,50.865336,-1.175568,113,5,30,9.78,1412580633.115,1,4,
12,50.865299,-1.175445,113,5,30,9.45,1412580634.143,1,3,
12,50.865266,-1.17532,113,5,30,9.34,1412580635.139,1,3,
12,50.865231,-1.175196,113,5,30,9.43,1412580636.119,1,3,
12,50.865194,-1.175078,114,5,30,9.19,1412580637.137,1,3,
11,50.865157,-1.174946,114,5,30,9.76,1412580638.145,1,3,
11,50.865121,-1.174822,114,5,30,9.77,1412580639.16,1,3,
11,50.865089,-1.174692,114,5,30,9.65,1412580640.118,1,4,
11,50.865049,-1.174564,114,5,30,10.45,1412580641.106,1,3,
11,50.865003,-1.174434,114,5,30,10.71,1412580642.083,1,3,
11,50.864969,-1.174287,114,5,30,10.93,1412580643.081,1,3,
11,50.864933,-1.174142,115,5,30,11.26,1412580644.072,1,3,
10,50.864891,-1.174007,115,5,30,12.12,1412580645.078,1,3,
10,50.864849,-1.173859,115,5,30,13.03,1412580646.084,1,3,
10,50.864793,-1.173683,115,5,30,13.6,1412580647.096,1,3,
10,50.864744,-1.173512,116,5,30,14.1,1412580648.127,1,3,
10,50.864679,-1.173325,116,5,30,14.29,1412580649.148,1,3,
10,50.864594,-1.17312,116,5,30,16.440001,1412580650.146,1,3,
10,50.864527,-1.172927,116,5,30,16.299999,1412580651.13,1,3,
10,50.864456,-1.172717,117,5,30,16.32,1412580652.127,1,4,
9,50.864386,-1.172503,117,5,30,16.719999,1412580653.158,1,4,
9,50.86431,-1.172272,117,5,30,17.41,1412580654.144,1,3,
9,50.864234,-1.172043,117,5,30,18.01,1412580655.156,1,4,
9,50.864155,-1.171806,117,5,30,18.02,1412580656.139,1,3,
9,50.864084,-1.171598,118,5,30,18.139999,1412580657.094,1,3,
9,50.864008,-1.171376,118,5,30,18.27,1412580658.086,1,3,
9,50.863928,-1.171143,118,5,30,18.379999,1412580659.083,1,3,
9,50.863849,-1.170913,118,5,30,18.52,1412580660.078,1,4,
8,50.863769,-1.170682,119,5,30,18.74,1412580661.085,1,4,
9,50.863685,-1.170442,119,5,30,19.01,1412580662.087,1,4,
9,50.8636,-1.170197,118,5,30,19.4,1412580663.079,1,3,
9,50.863517,-1.169958,118,5,30,19.540001,1412580664.109,1,3,
9,50.863437,-1.169723,118,5,30,19.629999,1412580665.159,1,3,
8,50.863351,-1.169474,118,5,30,19.91,1412580666.143,1,3,
8,50.863267,-1.169225,118,5,30,19.51,1412580667.127,1,3,
8,50.863187,-1.168989,118,5,30,19.709999,1412580668.125,1,3,
8,50.863104,-1.168742,118,5,30,19.620001,1412580669.134,1,3,
8,50.863023,-1.168496,117,5,30,19.83,1412580670.146,1,3,
8,50.862938,-1.168237,117,5,30,19.790001,1412580671.112,1,3,
8,50.862853,-1.167975,116,5,30,19.889999,1412580672.093,1,3,
9,50.862781,-1.16773,116,5,30,20.25,1412580673.114,1,3,
9,50.8627,-1.167468,116,5,30,20.360001,1412580674.119,1,3,
9,50.862616,-1.167202,116,5,30,20.719999,1412580675.129,1,3,
9,50.862532,-1.166931,116,5,30,20.85,1412580676.112,1,4,
10,50.862443,-1.166664,116,5,30,21.219999,1412580677.099,1,4,
10,50.862363,-1.166395,116,5,30,21.09,1412580678.113,1,3,
10,50.862288,-1.166114,115,5,30,21.65,1412580679.133,1,3,
10,50.862207,-1.165837,115,5,30,21.59,1412580680.17,1,3,
11,50.862136,-1.165575,115,5,30,21.620001,1412580681.159,1,3,
11,50.862057,-1.165284,112,5,30,21.4,1412580682.137,1,3,
11,50.861984,-1.165003,112,5,30,20.93,1412580683.126,1,3,
11,50.861905,-1.164743,112,5,30,21.299999,1412580684.149,1,3,
11,50.861822,-1.164459,114,5,30,21.77,1412580685.155,1,3,
12,50.861737,-1.164168,115,5,30,21.92,1412580686.169,1,3,
